ID VALUE SCORE
84897742 143302.34 0.385
11729319 521821.548 0.01
28546617 338101.555 0.636
23429189 325203.226 0.163
53292916 72405.659 0.235
99750250 426721.068 0.407
93996335 329651.231 0.376
52116445 5961.021 0.499
17579138 14659.754 0.579
1820397 130535.164 0.708
55611143 375233.081 0.515
23462570 6565.695 0.822
21297458 138307.301 0.424
90400115 187809.276 0.647
59422567 127869.975 0.759
96604791 794045.232 0.063
19079578 41968.096 0.459
91389818 719480.325 0.228
40632188 727195.947 0.116
29432978 346080.901 0.567
87152681 186929.183 0.449
93205319 0.412 0.236
72200945 274635.767 0.882
17301925 215198.005 0.093
94566688 70818.603 0.951
83842975 21582.287 0.292
67351846 421558.607 0.877
42333705 802112.047 0.216
7428710 53413.459 0.212
1525994 213282.983 0.695
68520215 36531.998 0.05
35698533 78019.129 0.081
98944657 177090.584 0.137
64641654 269593.569 0.505
96450503 31030.067 0.988
92994026 457590.538 0.877
75747040 43271.492 0.525
60199979 526046.057 0.945
17223857 107828.64 0.45
12833955 71610.912 0.057
48744063 152775.31 0.466
65625618 411919.541 0.827
83025979 441431.336 0.963
8578951 446068.686 0.266
44632763 46959.259 0.382
20881979 56837.843 0.106
84721227 325394.174 0.976
44545409 828.909 0.518
86732002 57898.095 0.07
75875655 1003.977 0.146
86117488 284157.988 0.145
92209780 75269.525 0.028
43184834 231658.393 0.286
52772540 1525.334 0.612
89570140 91784.853 0.75
74524773 18174.696 0.195
40785525 296672.104 0.073
75469623 321254.927 0.263
47147168 209076.586 0.612
56796669 116143.712 0.904
22749458 50194.312 0.435
18743816 6990.849 0.834
4216984 177485.208 0.667
47120584 738369.434 0.804
6615401 423771.242 0.957
74142360 63853.159 0.512
31920509 557451.222 0.034
24657879 51967.012 0.605
89028737 226210.436 0.609
28255052 607867.916 0.852
14852936 238278.851 0.223
46417223 119022.989 0.417
9445090 382995.692 0.971
91871059 110792.793 0.24
23409841 335948.857 0.317
96389049 125477.229 0.883
16150896 333859.741 0.478
82999667 239564.481 0.423
94947910 348833.302 0.436
27836485 3179.408 0.173
90890797 21373.465 0.862
53060178 224024.328 0.803
5568881 24381.807 0.526
74616004 304790.971 0.416
92214890 404974.467 0.238
11220997 189380.594 0.649
45977201 295137.42 0.368
62303096 69847.148 0.193
74824705 402913.221 0.519
54442131 11240.182 0.248
46873193 11510.417 0.767
90005560 82577.945 0.926
23951125 24748.261 0.621
98029440 89893.314 0.588
22206789 736214.438 0.849
67961457 42116.013 0.161
15573994 634725.215 0.082
28602518 274312.324 0.031
54087513 460449.549 0.267
45029692 74475.159 0.939
73169669 224336.061 0.772
730573 62137.691 0.068
55594693 287797.74 0.634
90433712 423754.965 0.068
7405216 42308.463 0.33
15980910 574101.179 0.23
68527067 61768.363 0.692
47010725 812049.625 0.424
85051133 319194.922 0.806
96697919 188161.725 0.903
63874289 207714.26 0.275
18095230 28484.549 0.974
34586707 172871.299 0.241
57535506 14980.845 0.591
94009335 91467.255 0.688
39620270 259305.189 0.45
88778736 222969.201 0.607
1777399 12467.71 0.244
28858114 54766.518 0.79
2766551 389147.06 0.612
95350450 540729.664 0.359
11047388 447168.888 0.146
46109258 210584.139 0.609
78950537 67507.591 0.916
49483098 14238.24 0.686
70454585 529872.455 0.157
47546368 363677.365 0.553
54936509 118212.255 0.931
92454294 393545.123 0.78
16509336 109534.957 0.337
77213249 673974.961 0.62
12964087 368860.068 0.328
8637744 124645.382 0.206
70304674 499688.828 0.582
32479201 83347.707 0.616
62183222 410902.428 0.883
74912616 89728.748 0.31
11840243 306810.785 0.724
53066893 90749.125 0.081
23624472 672959.342 0.05
78341608 160024.75 0.886
56090224 171767.898 0.689
7946524 345687.645 0.546
31250749 49908.03 0.52
28512557 87571.133 0.436
11285873 648226.516 0.979
62967 530734.056 0.598
58962688 48319.232 0.356
31311483 13392.385 0.555
16140307 41169.589 0.613
46781451 835994.835 0.097
16262511 200123.099 0.984
24353729 46150.84 0.574
85117036 57916.456 0.042
36888832 162310.479 0.784
10383446 4516.403 0.815
31363134 234809.219 0.906
28442826 62036.692 0.491
12962526 265588.187 0.433
76627840 2079.914 0.722
74400893 552276.436 0.525
42098110 42024.371 0.248
64958885 162377.99 0.132
98048605 95626.405 0.746
58982276 541676.195 0.334
2748868 203592.26 0.882
10354655 547935.43 0.389
76815508 882881.091 0.596
25755171 411327.433 0.524
59736316 851916.304 0.32
66555294 189447.24 0.08
24314064 51574.889 0.513
42705941 567974.458 0.197
64173278 440653.876 0.073
39604244 590233.202 0.634
68505435 472896.237 0.12
54289315 110291.128 0.475
61352249 107366.238 0.768
22858390 3372.648 0.233
8190169 197647.54 0.745
49347805 65720.575 0.431
20457945 197884.377 0.129
89028873 218381.523 0.252
68469081 205801.581 0.507
322497 177666.125 0.275
41937785 449215.6 0.664
47784963 123335.444 0.06
39948721 134876.905 0.27
72319531 34420.87 0.35
38680107 54611.483 0.094
42485383 16730.887 0.116
53696675 153503.501 0.569
92161896 372575.208 0.699
84802529 8080.56 0.794
65216118 707828.057 0.468
94658522 528784.09 0.073
2875049 194684.582 0.122
15426214 539660.748 0.499
70341783 392381.707 0.503
32927700 392480.532 0.346
13376015 99883.598 0.521
1963014 115486.248 0.26
71462559 11643.693 0.026
41411112 44381.102 0.901
65483884 490174.737 0.255
49602247 891690.365 0.997
71901463 6506.93 0.587
47548299 484551.9 0.741
80054703 667118.851 0.569
45841612 221916.414 0.295
34247730 48705.926 0.838
74220599 126867.221 0.179
39829113 324385.928 0.878
33725071 25729.925 0.321
71927838 403278.47 0.872
70910519 471864.533 0.629
28796074 483869.356 0.683
77007336 6637.15 0.125
30557720 135558.912 0.166
79743741 39307.65 0.304
33328267 144004.192 0.384
95621299 250583.812 0.175
43503184 78635.682 0.572
888021 611096.332 0.041
23807017 128280.973 0.524
17962286 29152.671 0.299
63183455 61794.618 0.497
9371479 613697.477 0.946
51509246 598806.751 0.737
41548036 140659.791 0.308
20781135 222371.975 0.229
17951233 189650.99 0.986
74298703 171816.946 0.053
40121592 36935.953 0.613
91938143 57563.988 0.667
89679007 122436.247 0.201
68232311 278598.511 0.095
10176804 115553.118 0.385
65843526 2169.097 0.644
3791300 102699.003 0.581
88446024 129146.82 0.718
68516152 109551.043 0.055
89654363 148957.758 0.454
75890879 66635.279 0.577
46825091 549629.016 0.583
80549084 548555.982 0.708
87398098 313665.646 0.692
57024374 405928.267 0.765
66098856 285477.806 0.713
49056099 630652.543 0.458
28419097 118657.512 0.408
12342841 585169.541 0.849
36849584 150091.188 0.028
13674935 63527.086 0.969
519979 472074.536 0.019
16078469 160641.336 0.419
42078308 99279.912 0.401
65685083 435299.962 0.538
76069809 182047.683 0.937
3212102 154009.508 0.171
31642597 74582.489 0.588
45843299 303500.916 0.999
39578220 671993.684 0.728
68031691 117229.411 0.738
86460445 24568.923 0.724
43377864 354098.186 0.081
12292421 3645.337 0.144
40128340 112445.424 0.528
21614179 89678.111 0.347
12646852 2963.511 0.023
10361646 559522.749 0.889
41783112 40717.75 0.567
43585767 84521.583 0.654
50489208 192330.663 0.402
60938276 465984.185 0.083
70493057 350140.053 0.028
48732784 493478.017 0.931
55009364 108691.029 0.081
25949289 636766.921 0.136
51577031 106607.188 0.487
2885389 250720.111 0.611
94432847 192788.816 0.751
41722692 53382.525 0.285
26744247 320016.653 0.932
8915251 257845.417 0.41
86742839 207641.863 0.056
43098843 122057.7 0.922
36019660 48087.862 0.187
54315097 82100.19 0.109
53038524 380742.807 0.964
649693 273478.875 0.85
74424547 129581.238 0.864
66186901 306953.523 0.181
94637061 105509.847 0.27
18663585 679078.284 0.379
79149115 207321.083 0.849
34010666 61225.251 0.458
53604069 47491.707 0.095
7458832 421700.896 0.051
19161651 13213.567 0.769
6557266 18295.871 0.9
79018192 52552.783 0.497
22277106 171786.368 0.48
5390591 334818.566 0.84
65074059 262616.086 0.763
28861533 6497.932 0.455
64270389 367092.06 0.522
86998579 434690.604 0.014
78586138 365417.189 0.594
79582918 275257.524 0.017
46563632 273085.014 0.188
37691897 372243.566 0.751
31809453 436605.986 0.81
35867920 527154.641 0.124
64870688 3178.92 0.483
63022821 250765.886 0.5
39760438 145460.24 0.427
13293026 326625.074 0.789
18359807 154608.067 0.62
34608767 72363.053 0.706
84432988 90554.403 0.032
86533871 670180.098 0.132
3713566 151526.201 0.519
12271675 105773.589 0.928
75211264 49507.071 0.05
77207964 340783.321 0.804
22657000 299080.004 0.775
73979711 560773.175 0.909
81022442 78297.521 0.934
34335837 296388.263 0.6
69938274 139628.114 0.622
88136747 186134.222 0.866
88473416 7765.032 0.355
60458279 600957.766 0.989
24555677 15553.74 0.474
87257086 599163.729 0.862
54262885 39158.563 0.774
50218952 18846.423 0.932
15201117 899601.104 0.885
45672036 116088.226 0.834
59651235 14288.938 0.968
64245101 34166.977 0.163
79317123 192149.472 0.102
26566882 319876.04 0.632
170071 318803.352 0.823
47147843 154868.746 0.603
88492904 268975.646 0.143
52610029 986.539 0.813
98678205 167465.606 0.714
10342042 164148.918 0.438
44143728 42057.867 0.108
90976673 5007.978 0.589
58973349 540876.708 0.873
80793255 113405.335 0.194
15488834 775262.677 0.063
54485190 591278.937 0.905
76782816 613260.912 0.038
66656734 196349.587 0.291
14256992 180258.705 0.177
54051122 58629.02 0.109
7774079 466566.104 0.674
37871944 36947.48 0.123
7335006 17592.457 0.318
47632293 351816.567 0.834
64963657 123977.109 0.531
81927597 253532.678 0.179
70430117 539243.837 0.223
66139899 260525.711 0.124
86729999 190001.425 0.562
33414280 327881.148 0.927
13050650 246202.975 0.321
8212273 826471.969 0.911
82539811 263109.627 0.68
63230971 388560.364 0.576
59296915 123682.195 0.993
45871091 765973.689 0.655
98448108 305768.509 0.305
72691495 432813.193 0.058
59719189 121729.417 0.665
85839627 107255.903 0.583
41557379 48214.643 0.379
95817365 7806.541 0.185
75661465 43822.06 0.761
1741998 26252.859 0.244
31061666 147103.444 0.827
3767677 703158.423 0.838
80208227 238632.15 0.8
67842778 889751.301 0.44
96319800 359549.015 0.591
1518440 12279.44 0.856
58602748 158972.324 0.254
15426186 575059.135 0.329
18116836 200605.854 0.439
9233967 163482.573 0.861
74157292 731120.637 0.82
12168107 57392.598 0.277
55908821 128107.656 0.254
2752234 450953.236 0.31
86346506 403384.938 0.617
67144784 577968.116 0.785
10833553 257496.543 0.711
8584523 60576.744 0.902
32668006 48386.057 0.635
39517484 91356.922 0.371
53807075 346606.29 0.789
6242073 16316.725 0.93
59482034 385673.719 0.261
48875345 421899.233 0.597
93427126 423771.041 0.14
51099210 445067.556 0.408
35173571 149700.115 0.195
71602871 572966.305 0.955
48086760 41971.926 0.792
18263318 132522.221 0.088
15342527 17932.057 0.477
41759354 84379.795 0.416
86381263 428443.685 0.849
22246428 185081.501 0.58
18447299 12619.701 0.319
22041635 30446.113 0.772
7414272 281790.999 0.751
81731469 227223.398 0.326
80215520 348560.464 0.531
98426954 183347.436 0.323
20095820 547506.95 0.236
46529344 155890.492 0.093
45092898 498099.224 0.016
19253327 290600.044 0.033
47588072 388344.314 0.317
45381490 89735.473 0.755
71028628 263761.552 0.641
61415777 223820.719 0.083
72108978 411328.424 0.613
26435444 384585.915 0.496
41126327 36665.101 0.466
88748640 276033.734 0.79
95671626 167288.833 0.986
56509324 190032.816 0.438
6361919 153106.863 0.41
8903448 435004.072 0.352
24358452 71602.609 0.366
25026782 356386.797 0.414
45409163 481221.707 0.261
70992062 442424.329 0.68
33231160 52243.214 0.49
67402735 575361.758 0.618
76456532 921214.068 0.181
47948060 56933.913 0.995
43118124 76202.543 0.904
65470870 56684.026 0.047
86624525 143297.175 0.011
20241182 57802.234 0.305
64516974 274700.225 0.445
90132848 377267.063 0.2
15760390 263436.938 0.487
76691834 112625.254 0.762
77526935 55786.095 0.757
31498468 557957.83 0.37
27737887 704817.756 0.35
35698864 2375.331 0.062
58305669 109547.308 0.318
49937286 640787.827 0.384
40853649 221963.617 0.197
89097997 328173.594 0.194
53374858 148712.985 0.198
72275260 152698.301 0.009
78125038 814536.553 0.853
37676241 665412.874 0.59
57659066 91529.025 0.72
87170472 168220.078 0.816
39779876 210263.166 0.285
41922268 358977.216 0.182
57991031 16114.786 0.227
37831064 12851.482 0.046
20586119 42530.916 0.05
95960723 146737.186 0.349
8384309 5153.767 0.002
56808281 623719.775 0.204
14069389 131573.657 0.609
27231845 26679.575 0.235
70861063 320200.263 0.778
12982931 196740.013 0.907
14844659 149236.949 0.882
25196559 71885.557 0.541
92803916 241259.849 0.215
16496969 230359.305 0.126
17258367 576160.567 0.987
52746011 617945.988 0.333
90125346 1510.742 0.093
81846756 919230.739 0.864
88455884 4118.942 0.779
18141673 593001.883 0.715
39909183 411241.541 0.624
76660355 459386.571 0.262
59197959 100132.516 0.051
54050165 220496.065 0.681
6562942 16631.275 0.494
88627956 308881.924 0.043
45636350 173145.054 0.391
15045713 787468.278 0.186
72923585 224921.684 0.14
53480337 207518.916 0.345
22013051 142696.151 0.325
61563862 56320.241 0.631
1947614 225593.458 0.092
15298560 13761.327 0.585
86277896 779887.314 0.222
99169635 50786.635 0.649
89837761 278806.085 0.985
74941568 457090.78 0.188
99381872 526606.484 0.748
92720928 852521.933 0.011
7849341 231957.815 0.561
25825039 650391.054 0.6
53532265 62942.826 0.809
78674860 28257.434 0.06
87213868 45040.432 0.938
20495903 189384.302 0.947
27848387 46910.842 0.158
8183139 683364.426 0.989
2142809 495817.269 0.155
18140696 244999.353 0.168
24565317 400822.106 0.656
67065970 220323.801 0.545
44357761 740392.691 0.071
69207322 100971.135 0.764
88259893 201923.422 0.795
22346471 5998.754 0.436
80087549 61779.428 0.754
9735896 76390.972 0.662
98525419 25095.273 0.96
22016267 244466.087 0.017
75278531 267637.875 0.118
25132718 380159.288 0.329
45821783 158376.047 0.556
19704796 152201.349 0.909
85334613 23171.776 0.899
5189465 332420.722 0.708
94422872 10034.975 0.85
29644793 8913.185 0.44
38398398 34890.896 0.618
76499242 499934.713 0.037
5318236 59297.531 0.66
78872231 22902.409 0.964
68336840 6311.366 0.526
59662310 438321.245 0.898
66476518 2709.583 0.391
45839678 33004.57 0.543
48699455 164100.495 0.032
49705065 60899.432 0.868
2912086 55456.641 0.785
77816815 82632.884 0.471
45670569 63676.671 0.357
91500703 190727.775 0.15
4046655 40058.831 0.216
42597540 443685.253 0.564
11266667 128746.46 0.474
82250514 26423.725 0.468
39024844 9643.724 0.14
51338284 125572.499 0.281
95143507 17984.107 0.657
92588003 503193.875 0.039
1334878 22515.455 0.98
83647605 254519.546 0.919
63644494 82612.587 0.006
83026694 839936.381 0.325
31538389 391346.777 0.147
70252708 360057.802 0.489
11654984 3137.253 0.31
35260456 21635.283 0.69
97034537 55684.944 0.768
85640919 23186.033 0.746
68867705 644.452 0.748
5460949 534197.844 0.649
70577240 297435.661 0.028
27240888 375931.054 0.171
61852611 86955.868 0.465
12078785 12264.743 0.71
53340813 240029.825 0.74
52216372 61559.794 0.213
18851065 41663.817 0.057
92369196 247880.76 0.027
64221729 826346.988 0.28
88103181 66258.938 0.37
79053605 130378.649 0.122
39475039 311728.085 0.698
6413008 438341.39 0.366
42466437 612515.465 0.493
42718881 19142.803 0.586
7099117 115232.799 0.071
71227078 133099.763 0.906
52809210 64677.394 0.699
73865350 8380.023 0.089
9185314 308108.761 0.582
28516677 411.95 0.025
39021508 16035.135 0.213
32427737 686089.001 0.923
76805893 248536.051 0.758
59426670 292558.192 0.468
19696131 174015.712 0.175
81986528 21278.3 0.82
71133762 15914.695 0.542
14626162 72897.036 0.704
96391162 448766.621 0.595
63957446 365497.875 0.238
49618983 61782.987 0.935
45878084 422360.835 0.675
92438384 197493.187 0.486
88702175 7152.984 0.89
85571225 175339.392 0.431
5788087 490065.413 0.746
2235986 433287.2 0.687
67992023 80126.824 0.46
82177987 2088.735 0.678
9557586 11875.949 0.821
20615903 242424.714 0.639
22411322 733677.42 0.213
59537258 274190.01 0.666
59829445 87213.038 0.399
82766460 87456.074 0.139
89459583 294520.473 0.417
76240793 510368.384 0.24
46412969 307060.085 0.322
50448435 586269.968 0.856
94212414 577890.298 0.315
68492787 43315.725 0.984
8407246 152253.387 0.616
50496142 122569.8 0.571
52881095 70042.542 0.272
77298733 744308.458 0.612
72376977 165146.743 0.532
53845141 172923.082 0.256
21023756 29224.831 0.107
83026068 18567.358 0.777
64805759 418316.446 0.974
9678842 269893.232 0.447
23950105 536585.379 0.859
80849919 123348.451 0.362
97209019 376779.689 0.964
23367061 213821.265 0.075
31047530 74013.64 0.816
96030017 477901.117 0.994
24833545 107598.147 0.012
26157018 16707.9 0.553
52082533 1399.606 0.857
38118379 389421.042 0.635
93535730 229615.628 0.766
25136144 418415.192 0.113
40849227 30698.934 0.703
52500618 559329.268 0.375
18569736 208939.43 0.75
93946494 294560.915 0.493
36573598 194630.091 0.316
2617642 20223.959 0.535
34786620 138632.356 0.737
64487575 62172.859 0.125
33843680 284065.982 0.759
73586240 532553.54 0.952
77155034 10719.57 0.483
72686389 439747.095 0.403
22352140 406634.879 0.433
71264905 170241.823 0.795
20908285 65466.291 0.926
24263607 165939.652 0.468
37794590 26469.593 0.683
51970482 82803.829 0.187
1011689 205250.508 0.923
81023182 422154.947 0.893
71392964 234631.633 0.82
13892834 208281.029 0.285
23735659 32753.224 0.415
95139623 699918.54 0.077
56791419 364684.702 0.795
24439090 33831.016 0.546
38169758 523856.885 0.162
63867201 170303.614 0.224
13646429 274770.744 0.515
18046550 263402.548 0.265
577766 223642.398 0.837
85364601 208258.391 0.486
96075242 135935.32 0.552
96916487 333007.306 0.122
78081077 553005.75 0.053
47954473 185370.941 0.333
8728597 324138.819 0.634
97099409 74788.724 0.514
4261598 553909.067 0.397
36393902 554045.556 0.98
7053321 1075.95 0.285
17303400 130368.861 0.775
47358709 72664.195 0.761
41158228 328631.375 0.559
50026654 451258.054 0.192
31071872 405.507 0.276
44522956 50396.576 0.644
16464460 638320.199 0.371
70985379 651877.094 0.973
62182567 237037.574 0.349
80378124 142011.307 0.204
71454312 18996.371 0.496
46912157 860699.012 0.763
24469396 329289.235 0.23
87416652 260791.179 0.767
13848908 216336.746 0.39
24903490 154623.015 0.478
10641579 83264.149 0.581
74231813 367232.235 0.356
28451536 471521.263 0.306
52797107 495373.477 0.745
65209716 9175.433 0.367
60672461 120535.075 0.026
9801455 27052.732 0.245
76159190 814340.774 0.269
49963323 234864.679 0.486
70600268 277645.121 0.311
2274274 143115.964 0.56
82035630 277038.798 0.868
39011722 731306.423 0.29
18599014 170847.07 0.081
22161006 272254.69 0.141
99664455 97688.132 0.874
8884732 163250.235 0.362
56009585 280491.507 0.341
80776057 5553.436 0.911
27804829 708508.195 0.172
39629546 248953.627 0.147
8843008 534096.882 0.676
30900387 82236.249 0.61
95488782 419919.981 0.051
96229870 807865.461 0.681
67805402 342057.583 0.992
9089405 99489.249 0.615
16879240 73470.81 0.555
89094556 46721.444 0.525
98713972 86397.234 0.978
95528844 7308.808 0.912
81228421 178264.427 0.307
48830467 272496.133 0.424
84965898 211402.775 0.14
96051774 166623.248 0.059
92823731 407998.114 0.538
22774235 275071.03 0.534
61849399 128402.51 0.723
8215614 662945.79 0.725
13647046 78701.33 0.67
72058470 3800.347 0.756
15245703 320570.278 0.66
