ID VALUE SCORE
41579801 35240.66639 0.2365
73562038 461478.93192 0.23699
73991069 267746.40736 0.23784
42869079 824010.71684 0.38987
53434882 184975.9328 0.23999
50265175 5231.49162 0.24082
89957252 116531.64339 0.24391
19916727 92261.31431 0.24488
64259596 215828.56522 0.24515
96290449 287126.86144 0.24605
9915259 168111.42337 0.24658
60955137 347999.43059 0.24667
49312358 60407.38184 0.2477
61497006 287267.67206 0.24796
95079762 457747.18281 0.24887
31113404 268908.65803 0.24894
16119306 43853.30271 0.24903
77762654 441008.09316 0.24964
63229084 170167.3058 0.25026
24535853 20263.88087 0.25062
20269882 58551.49899 0.29617
84362790 178692.09046 0.25155
70571500 92864.32755 0.25167
29936835 127288.47578 0.25212
46480757 5366.68341 0.25222
70599464 283557.95387 0.25345
38491 261145.20663 0.25354
53502881 226143.31893 0.25428
61633145 213468.73006 0.25486
28168220 476094.78752 0.38078
91692951 326848.48612 0.25918
55319471 297371.1513 0.26058
60196843 470391.1197 0.26075
75338272 738563.31467 0.26191
30061517 16043.55641 0.26333
66728737 405678.84398 0.26408
90800787 83434.90018 0.26476
54022689 6199.176 0.26498
43711454 740615.19193 0.26543
29926474 259048.99695 0.26648
79032312 509188.5432 0.26775
76440872 253523.37522 0.26867
89984509 72859.99949 0.73783
33028910 55635.7677 0.27375
34311304 116151.29068 0.27381
37129054 77705.21092 0.27662
36560982 439737.10875 0.27844
65764174 56374.40882 0.2823
77817089 139967.98777 0.28405
31254475 129616.85305 0.28541
88268731 55929.1942 0.28635
64344551 123802.215 0.28713
95848980 227497.03121 0.28714
43922268 26398.29263 0.28793
91944432 24149.43046 0.28867
59080162 335441.53275 0.28916
69697174 133452.29365 0.28971
3326441 179414.64648 0.29029
65815211 341998.48813 0.29033
79443699 414212.73017 0.29076
53012293 146190.18087 0.29091
44471011 158560.3138 0.29204
26583454 659221.07128 0.3608
11286496 205435.56463 0.2037
48809476 344856.86844 0.29902
4517057 570136.75672 0.29908
36925381 640827.64485 0.2993
45596042 220624.41467 0.30017
15192528 345504.19511 0.3004
35474968 183662.87742 0.30042
49812853 37971.67162 0.30069
96424140 612800.66234 0.30073
80448295 80148.22873 0.30253
5519878 25804.16728 0.30367
95348182 398276.98046 0.30573
70819846 760964.75192 0.30663
90050521 229468.78594 0.3082
30703202 23665.09735 0.30965
70520675 317795.2988 0.9208
79566566 58816.66327 0.31001
67636465 453380.35773 0.31123
59950322 292339.38205 0.31491
58774895 851550.96697 0.31611
20740536 1236.75295 0.31709
2779266 285873.17546 0.32165
14735084 716101.02667 0.32505
92414835 192695.02597 0.32514
30728763 125868.22734 0.32559
55150678 461597.92782 0.3266
65391962 141313.12169 0.32745
98429420 49941.51242 0.32759
42321821 17890.55392 0.32772
77728262 909285.52722 0.32988
51437663 371412.5583 0.33029
64784724 542929.17446 0.3314
1769210 69966.2093 0.33178
44684750 567605.77399 0.33251
98347269 329145.10216 0.33462
29944752 139376.05626 0.33573
25790772 119238.18685 0.33603
66052184 255379.03681 0.33613
71169296 186386.32382 0.79585
66408032 24216.38243 0.33746
91061946 81945.27418 0.33887
79707615 269244.59768 0.33961
16925538 217790.04943 0.34003
76795374 621648.297 0.341
20231729 533150.94155 0.34105
59701067 530253.54074 0.34179
42383450 95069.77464 0.34185
69897873 587611.67167 0.34226
61240701 137971.70285 0.34375
44238807 180624.97072 0.34501
33181864 354832.58915 0.3456
28045246 32152.81281 0.49865
74725408 30340.45126 0.34698
17255661 174098.54127 0.34746
19320040 36489.75466 0.15396
78004225 712988.2011 0.34888
90397844 34709.50456 0.34913
40376561 355277.87002 0.34935
43696688 126206.39228 0.3525
91582255 148675.88494 0.35322
60650336 9054.85601 0.3547
76668046 272557.85535 0.3551
77675084 216434.7382 0.3553
55800890 335098.00631 0.35574
32565541 174885.02012 0.35578
13405356 28930.73394 0.35646
76642348 307993.58434 0.3571
29219053 3025.0997 0.35813
42364685 36371.56522 0.35852
65312090 135.70856 0.3594
29053414 16254.92351 0.25069
42680287 712390.05708 0.36108
60845682 445244.37368 0.36286
32764334 401552.08029 0.36291
90714752 257731.08376 0.36293
4067009 191418.99058 0.36345
47539538 122118.06554 0.36527
95598801 701084.71737 0.36644
46945274 491612.56323 0.36662
25311447 432509.33005 0.3675
59001966 10075.24265 0.36997
9625905 196998.76558 0.37078
60513048 161406.09811 0.37096
55737022 459285.28984 0.37171
88982758 118425.10767 0.37263
89882848 224660.09029 0.37462
70825013 20797.86035 0.37502
21911391 565812.41867 0.5178
24699729 691475.10368 0.37838
60294046 464674.82678 0.37908
38058663 579851.9385 0.37918
41003931 291958.16963 0.3797
93245388 20633.9849 0.25646
78343388 46515.43463 0.38105
87775156 44045.99661 0.38131
94539284 521650.55369 0.38151
84217030 211040.38496 0.38377
44341726 375397.447 0.38857
17001712 450722.46314 0.38904
64131471 84643.85662 0.38908
55228258 253555.99653 0.23846
82156575 431094.23057 0.39047
18900457 127408.72984 0.3925
88746396 100469.01804 0.3931
5894415 219489.61011 0.39469
54786588 264702.7298 0.3958
23142479 172954.88008 0.39674
4590571 323792.6095 0.39683
57835095 318851.53377 0.39743
54285967 75888.88975 0.07285
15968055 93282.40824 0.3981
24471568 696080.79072 0.39851
93181673 90492.97946 0.39877
38293584 955129.1087 0.3999
34969005 261372.22357 0.40072
23510885 2901.32029 0.40124
23303900 327864.32782 0.40207
60342418 16578.96271 0.40242
57661351 203439.06033 0.4031
38177776 781220.95487 0.40315
97845106 108955.68817 0.40418
32228924 9472.09448 0.40483
64671657 15203.68376 0.40553
56294103 75265.08901 0.4067
89558065 44672.59084 0.40805
56835048 153821.21556 0.40905
13196888 287498.69454 0.40908
41694439 327771.53226 0.41204
71588698 433664.12615 0.41268
47706369 7378.72605 0.41405
63451555 654884.85542 0.08207
74062873 354797.74247 0.41549
18625840 532871.6788 0.41566
76319795 1283.37986 0.41594
13054245 109716.2784 0.41644
76161257 674822.60773 0.41646
44960687 610714.14054 0.41763
86797313 251367.89465 0.41881
41265709 577421.7405 0.42055
57205104 264976.24615 0.42059
58177321 382379.23968 0.42119
14151345 245246.97473 0.4221
6732259 361672.24133 0.4228
37740095 17186.27339 0.42326
7996560 114290.10153 0.42372
28203689 393986.90821 0.42474
60957887 2635.06835 0.42536
15484202 69389.00205 0.42566
55828689 101195.4351 0.42589
90866206 73768.34133 0.4268
82230655 580285.66832 0.42856
60881640 152532.00842 0.43113
6604544 246626.73299 0.43255
80396425 246047.33467 0.43297
64561458 341275.03683 0.43306
42381514 116281.92419 0.43617
2601400 37823.69867 0.43684
55831696 775940.85325 0.43701
60007717 331135.63276 0.43717
16743223 172583.97484 0.43793
14411027 243479.10014 0.43871
92445910 17076.9124 0.43984
69203061 84163.5894 0.44161
19052303 829582.81946 0.4419
76025872 582587.35386 0.44405
29630510 36591.95165 0.44424
16919716 422983.50614 0.44508
54123279 48157.89369 0.44633
89655866 45198.87211 0.44708
6656618 276693.99232 0.44716
58633408 731029.04951 0.44927
56041296 79262.40186 0.4508
58730351 899984.67263 0.45147
53877568 23988.92364 0.45468
84667392 263429.33041 0.45774
53851133 4820.4218 0.45978
42046237 268929.59458 0.46493
50539311 41955.91181 0.46814
55884744 178390.88009 0.46831
18376972 154672.68547 0.46947
58800099 372476.69087 0.47071
83622114 363829.8458 0.47109
46878994 276529.19639 0.47189
50649979 225280.68652 0.47556
69463645 78055.12422 0.47556
48918323 431326.81074 0.47579
19851294 774440.7576 0.47703
37434768 86239.10268 0.47942
24480547 99136.07166 0.47953
37158119 128453.68146 0.48018
92549734 37851.60326 0.48064
43166174 164271.18158 0.48135
11282647 298336.39302 0.48199
54074993 11732.22324 0.48447
50528923 413141.81206 0.48462
74304013 148369.85895 0.48465
80956525 96920.47655 0.48626
42054553 238518.58175 0.48833
58876981 705721.29009 0.48881
55581527 134443.24641 0.48899
54701356 500026.67034 0.49031
105128 18252.67144 0.49211
19508739 662601.50724 0.94637
60977070 155228.64937 0.49628
50186509 22653.73366 0.49696
97651364 56274.63394 0.49719
4592906 34616.28303 0.49733
16405935 363605.62654 0.49784
97486059 54021.08861 0.49785
3176180 166426.77739 0.3461
24943362 154882.48097 0.49908
91275455 38640.30887 0.4991
73089689 120127.4621 0.4995
56564243 100120.22165 0.49975
13525463 199768.79697 0.4999
75209246 535375.03025 0.50081
78978690 770067.58175 0.50184
47835509 41003.93636 0.50245
13886144 142731.72777 0.50272
51165377 88725.9111 0.50473
43678923 175616.75528 0.50523
43674242 62181.19252 0.5066
95554297 390742.20813 0.50872
95307812 162716.33699 0.73624
876759 308270.43358 0.51055
61583702 291967.48639 0.51112
82121979 260341.42649 0.51295
74229592 99256.10743 0.51362
16836029 428598.11671 0.51436
49297880 17368.13944 0.51468
15397708 179966.27811 0.51546
42817049 24806.30695 0.51548
4307298 97453.38887 0.51631
93184407 23407.64087 0.51666
12154384 353844.6815 0.37729
84957456 181898.3452 0.51795
45514542 556804.22751 0.51824
25003692 302935.23449 0.51939
43735708 240941.50695 0.51959
11598703 303051.64485 0.52008
74849365 296720.80023 0.52181
74025149 89265.61798 0.52409
50739206 267245.65823 0.52689
7143790 47765.91072 0.52761
27051168 5033.95758 0.53012
60900325 410140.18517 0.87968
73001087 280867.86298 0.5305
1368768 514970.48714 0.53295
17450667 223746.46105 0.53509
44464155 93017.04098 0.53511
57923289 204602.63902 0.53549
23844450 224022.54941 0.53617
2974905 114442.28673 0.53686
95354436 37054.97272 0.5388
47780893 539982.54601 0.53895
26747345 73972.92547 0.53901
30368298 103373.37697 0.53948
13365130 318702.7358 0.53988
65958651 608201.03315 0.54214
94151686 19369.55002 0.54236
4708370 489155.13154 0.54277
29064473 36344.9938 0.5451
94046932 46125.40251 0.54565
50295966 160208.91272 0.54599
12279059 566733.29365 0.54644
27096112 228268.10376 0.54656
34892414 827886.64338 0.54679
64312779 279950.86157 0.54802
38222206 464237.75659 0.54936
97312733 148686.31967 0.55016
14325189 394898.59928 0.55021
17552297 184467.9977 0.55029
11719626 193366.89124 0.55168
86721661 477746.61384 0.55377
20672689 302112.7191 0.5548
37970328 4842.97337 0.67509
32730508 29076.00837 0.55591
69733531 233018.04684 0.55824
53336153 11525.63082 0.55857
71214462 264579.27986 0.56037
6048779 533208.23009 0.5604
41278948 556907.43532 0.56086
30330242 564261.48076 0.56107
20845916 166765.26663 0.56184
61530867 203747.5893 0.56188
30544329 15237.22865 0.5628
38209916 594240.1111 0.56288
69897612 317810.38335 0.56425
76897031 305163.20541 0.56479
86273922 320917.81028 0.56587
37871812 530.91752 0.56647
13510311 553527.66028 0.56893
84590067 308190.46733 0.5707
49047722 175359.04088 0.57342
29291553 90695.02497 0.57488
11954915 245304.582 0.57731
50604268 533580.55923 0.6384
92375943 27012.43751 0.57947
60603950 623404.87194 0.5817
70277827 100123.70769 0.58314
37895331 324964.45315 0.58418
88824879 126927.20653 0.58427
23757099 280915.77856 0.58503
11282082 473174.95815 0.58835
18812632 151364.00387 0.58916
3633534 55497.76356 0.58943
28958569 371416.44437 0.59068
36423231 179350.7897 0.59106
80872909 6094.51725 0.59187
27556145 158285.65496 0.5935
24216798 167337.04823 0.5957
56546996 304433.9861 0.59615
75492374 167432.78472 0.8368
10014530 711749.4011 0.59908
23060982 8308.71092 0.60111
66279568 163114.46189 0.60233
66417518 282470.4164 0.60256
68606006 691251.65617 0.60281
78725105 43867.57132 0.60496
53219548 255656.12074 0.60685
33576215 347295.45123 0.60697
3450364 684582.04267 0.60699
544615 1474.13838 0.60961
74977475 794768.109 0.61094
65119515 256535.30539 0.6114
82674628 43051.20913 0.61485
77381889 114656.63458 0.61487
95498087 43894.3014 0.33622
13305409 577497.48588 0.61737
4962763 284779.09967 0.61842
44972664 27646.40515 0.61948
89920311 29687.9704 0.62156
59799700 568445.5741 0.62301
84705747 1801.45475 0.62383
8772603 493069.93378 0.62769
49183233 165451.21779 0.62877
59322155 122054.12119 0.62923
98363145 522701.05624 0.63154
4601682 118743.52219 0.6322
69410485 245063.62645 0.63291
12448991 3943.1017 0.63401
58261188 11622.75184 0.6342
30201476 49679.17837 0.63527
68722194 189207.86888 0.63592
18269169 33280.80579 0.63616
57271572 44136.64359 0.63624
57462344 612797.69265 0.63669
63319735 80209.85783 0.63705
91042762 91110.95348 0.63813
52494694 52303.10406 0.6382
5708529 158481.95393 0.20031
16561064 808314.13623 0.63874
37212091 532408.74925 0.63881
45665696 213125.54105 0.64068
15453400 72187.40267 0.64174
37615652 542337.37368 0.64282
67222138 254224.15152 0.64496
39310145 173439.98408 0.64679
42723339 42521.75767 0.64812
75985244 113408.68464 0.65111
83642734 30885.08151 0.65136
45226512 9462.40021 0.65316
32861294 12735.08651 0.65454
27578519 67592.32217 0.65519
24898928 373905.82832 0.65535
14609609 534672.3293 0.65545
91040459 335525.2384 0.65772
75414879 146146.53754 0.65778
96412315 29972.04885 0.65866
9427197 599884.73175 0.6614
2204617 19306.81565 0.66525
77679859 310478.86236 0.66543
46989843 106599.61648 0.66553
62540509 187061.89294 0.66624
47464840 267767.89271 0.66635
45195354 259609.58841 0.66714
97783344 50217.99435 0.66745
5377897 109334.80753 0.6723
77722944 321995.28097 0.67341
616824 488542.23148 0.67395
58026504 27668.20535 0.67504
32586059 43738.49369 0.55512
83690147 100828.48185 0.67685
39592161 474674.90881 0.67693
7339660 20321.20961 0.67881
46299462 243120.87271 0.67935
9204398 472813.90873 0.6798
66100630 359594.99642 0.68095
7140955 9475.34857 0.68297
8012767 15204.46037 0.68443
77843219 376007.48087 0.68473
82587693 236837.18033 0.68578
31339371 111924.46283 0.68663
84191340 451855.51367 0.68783
3652966 352039.96437 0.68856
9018399 65939.29413 0.68935
69059957 2132.15996 0.69126
44768214 130561.04019 0.69473
16298070 274336.6167 0.69515
15835957 585414.68108 0.69536
6861702 921708.58454 0.6956
10472770 123566.41171 0.69572
37548767 161204.5193 0.697
14137340 495507.47913 0.69887
81198843 865152.8574 0.69924
7428577 175036.49266 0.70088
43600480 486620.94752 0.70099
77794868 258447.65276 0.702
8814914 1085.90681 0.70224
84130312 338672.89668 0.70493
33337711 79378.03816 0.70566
83110973 65646.39694 0.70591
72387056 39426.68112 0.70851
83685457 188890.51663 0.70863
24683306 80648.1305 0.70898
16452266 5000.98175 0.70918
95123518 30281.55791 0.71
61886710 466664.27952 0.71046
35097629 836897.82725 0.7111
81206873 389263.32805 0.71535
28049817 816802.92715 0.7157
32920642 738648.35297 0.71603
22455869 42512.19353 0.71779
44801017 637500.38259 0.71789
17233430 309069.92182 0.71814
22736588 88415.04654 0.7199
61626276 202638.48106 0.72109
43024448 14267.57228 0.72162
62484529 315428.74838 0.72238
5404925 322634.34932 0.72267
23233313 65351.89203 0.7229
74525906 55754.4806 0.72322
56222661 580772.54574 0.72406
2198706 102920.57222 0.72481
40216968 238062.16297 0.72533
10552074 36900.13167 0.72558
61001413 65879.60385 0.72621
30273794 409563.88425 0.72686
76973261 467963.08042 0.7273
64726439 159073.29636 0.72853
60679640 22653.21179 0.73186
40185308 193828.3427 0.73216
32897069 143378.6138 0.73285
35144482 113069.02681 0.7333
53817625 24633.45091 0.73382
2941545 19017.03772 0.73583
71180188 61841.03386 0.51006
4778526 138214.28882 0.73699
34731103 49686.23065 0.26963
38629139 9354.63724 0.73815
9422362 95041.93342 0.73851
79657347 67467.43379 0.73959
25031168 501312.89784 0.74021
5542383 20053.66441 0.74052
4936616 124631.84865 0.74288
1137507 23382.05845 0.74292
25035783 238892.53382 0.74444
46430009 328365.11138 0.74711
46150538 163171.18939 0.74742
5526707 952652.39208 0.74768
68325153 69791.4964 0.74804
23033712 286506.89828 0.74819
83255490 346532.21551 0.74889
58287942 465661.77039 0.75024
38092478 47248.93328 0.7515
73324048 156891.09742 0.7515
12180176 306429.65649 0.75176
7215914 679668.80356 0.75177
3138105 256994.73802 0.75191
55251489 58597.71026 0.75234
54196108 379109.7129 0.75258
13917880 1007.31468 0.75376
20814558 121988.04066 0.75415
47952330 214143.27378 0.75755
44385176 249571.13134 0.75781
96097314 669883.08891 0.7587
30478240 636192.05672 0.75896
97294895 541245.60528 0.03635
62282896 155268.29559 0.76388
69033067 426587.33316 0.76455
19977929 93968.0736 0.76657
31584180 18046.38093 0.76851
39369631 518772.41287 0.77018
40879701 101606.55617 0.7725
4050853 535278.26907 0.77251
40323281 238988.5155 0.77299
70652254 22138.11565 0.77321
41232816 265507.74896 0.77442
6322639 3956.37681 0.77494
50984982 665882.02469 0.7753
38552653 2887.63493 0.77658
62465368 157042.48627 0.77742
76572623 86264.63017 0.77997
98600900 442895.93849 0.78015
15366578 381370.9609 0.78017
48172891 284533.27013 0.78093
95875883 33449.26527 0.78182
62591658 49663.26579 0.78266
41367577 664450.9093 0.78311
47498699 675529.95261 0.78336
35538716 69427.96413 0.78343
45230858 1249.39894 0.78561
71164374 288667.6595 0.787
63320977 366178.61634 0.78789
50608371 58337.74642 0.78968
59019413 21353.76094 0.79017
59897143 59357.37682 0.06742
20093683 318406.81154 0.79097
92717751 260378.06871 0.79152
12064627 9266.34918 0.79164
84158020 12260.25347 0.79191
49724584 142192.10112 0.79226
60676198 33630.14408 0.7927
40019624 180543.57238 0.79411
36572668 53013.62258 0.79496
43573035 56527.96099 0.615
94848402 86665.66563 0.79921
16854397 737568.95009 0.79979
73633137 195625.5995 0.80039
66204974 85363.59375 0.80094
89308974 769690.56808 0.80162
22051362 179476.60756 0.80434
42723924 168355.21066 0.80459
68747223 216999.44978 0.8052
25817857 370877.47203 0.80552
90807444 377574.73385 0.80871
87917830 446684.03831 0.81209
60670589 476448.01659 0.81292
8605924 265202.20063 0.81436
640952 19211.21878 0.81531
34406092 101615.82851 0.81989
45020927 59762.60942 0.82022
8644375 655153.61019 0.82037
2609120 489366.51463 0.82148
71939314 302244.17201 0.82167
9188772 65203.68061 0.82339
35877785 173972.88158 0.82417
79410474 524562.74213 0.82501
78219541 20943.98961 0.8299
58263397 141823.38205 0.83086
765873 331722.76076 0.8328
37232607 69530.49364 0.83318
23716629 661271.61738 0.83557
53215098 57204.55428 0.83678
35032085 273024.56611 0.59779
49955295 44432.46386 0.83767
35397273 202355.85279 0.84006
24783757 200124.14123 0.84075
10463942 572543.55608 0.84483
57552634 620303.38997 0.84498
91494617 196614.40233 0.84513
30249118 239069.19571 0.84637
80141107 513225.06023 0.84641
37567844 43995.94332 0.84709
41955173 221599.85515 0.84729
68433982 366615.02729 0.84797
10567457 791342.83291 0.84801
71359785 259446.53112 0.84911
93464804 107831.29749 0.84949
21543710 482495.35086 0.84963
46562306 5022.87446 0.85022
28316607 602143.38351 0.851
41975505 183213.88838 0.85103
14780980 257304.59102 0.85261
2909180 35568.72846 0.85275
54717539 210897.97277 0.85503
12483048 828010.87075 0.8575
38138766 26343.15354 0.85861
40647494 21760.79191 0.85982
6826832 248726.09377 0.86044
5847113 154208.98204 0.86221
22662045 158337.22384 0.86229
5108954 246492.22745 0.86337
12122321 119791.53986 0.86387
12341325 242157.26874 0.86398
8507383 395330.02699 0.8651
61770131 221136.89036 0.86605
2119348 246567.93141 0.86613
19527053 382509.02984 0.86826
73654318 723843.08132 0.86858
55152375 840255.59889 0.86972
94732840 85245.51672 0.87054
34690665 129328.03301 0.87088
80664922 479859.8462 0.87231
64452263 341378.32629 0.87313
33241201 176819.3995 0.87418
37418479 252172.4293 0.87439
59136839 45716.51479 0.87549
41391725 54030.38649 0.8779
12703939 267489.79401 0.87879
25182512 318180.32164 0.53043
80021145 140034.67218 0.88223
97137269 3413.03509 0.88378
60721835 204378.93242 0.88421
36037394 816.4985 0.88439
28643559 18628.35124 0.88497
24269962 74198.25078 0.88727
96207411 20038.99044 0.88798
53922762 18830.15921 0.88838
45416405 420946.11012 0.89291
13418064 22443.28685 0.89334
41627863 18998.90723 0.89334
48070163 7824.10927 0.8938
9801715 189792.47831 0.89584
65267233 214166.8236 0.89627
54373386 308023.24042 0.89868
20536362 218109.92569 0.89959
17681334 709433.8585 0.89962
20923110 474667.61533 0.89972
15965409 804902.11459 0.89978
87209724 157674.08009 0.90023
28736057 262378.96882 0.90045
55265544 150833.4508 0.90052
46688500 5367.18207 0.90178
54375699 199369.95312 0.90289
27998780 321748.39925 0.90379
30202329 208764.55435 0.90419
73306276 27681.0471 0.9045
80963834 231081.39169 0.90541
86306497 19422.86827 0.90597
46306254 13781.58257 0.90695
87914456 246315.64093 0.90772
31046152 91136.94272 0.90782
10922103 190552.61293 0.90934
89553687 131214.52393 0.91033
72301733 25306.82436 0.91056
57430883 4765.85735 0.91598
60240116 134844.57583 0.91916
2481632 119819.31154 0.91969
7091339 210607.39278 0.92024
34954731 405362.48394 0.3099
95407751 34387.63969 0.92139
62293384 274378.46786 0.92368
38807742 14848.34763 0.92691
63236196 585109.63838 0.92705
57532025 74597.02234 0.92759
491689 494133.13689 0.9298
